Clinic Name,Street Address,City,State,ZIP Code,X,Y,Last Updated,Clinic Website,Phone Number,Volume Ordered,Order Date,Federal Allocation,Open Data Link
Walgreens Store # 9942,2646 Darlington Rd.,Beaver Falls,Pennsylvania,15010,-80.38052,40.775316,4/13/2021,https://www.walgreens.com/topic/findcare/coronavirus.jsp,1-800-925-4733,,,Yes,
Walmart Pharmacy #2641,1091 MILL CREEK RD,Allentown,Pennsylvania,18106,-75.581114,40.552782,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #1529,2801 E MARKET ST BLDG B,YORK,Pennsylvania,17402,-76.673251,39.975376,4/13/2021,https://www.walmart.com/cp/1228302,,,,No,
Walmart Store #1568,1275 N HERMITAGE RD,HERMITAGE,Pennsylvania,16148,-80.450445,41.251097,4/13/2021,https://www.walmart.com/cp/1228302,,,,No,
Walmart Store #1607,10180 US HIGHWAY 522 S,LEWISTOWN,Pennsylvania,17044,-77.613142,40.582835,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #1644,120 AJK BLVD,LEWISBURG,Pennsylvania,17837,-76.879397,40.98938,4/13/2021,https://www.walmart.com/cp/1228302,,,,No,
Walmart Store #1770,20245 ROUTE 19,CRANBERRY TWP,Pennsylvania,16066,-80.102219,40.687721,4/13/2021,https://www.walmart.com/cp/1228302,,,,No,
Walmart Store #1884,900 COMMERCE BLVD,Scranton,Pennsylvania,18519,-75.641472,41.463682,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #1935,150 TOWN CENTRE DR,JOHNSTOWN,Pennsylvania,15904,-78.845718,40.277744,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2049,2600 PLANK RD,Altoona,Pennsylvania,16601,-78.409693,40.455484,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2129,100 SUPERCENTER DR,CLEARFIELD,Pennsylvania,16830,-78.400164,41.033262,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2167,270 INDIAN RUN ST,EXTON,Pennsylvania,19341,-75.631022,40.022752,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2230,373 BENNER PIKE,STATE COLLEGE,Pennsylvania,16801,-77.804218,40.831638,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2278,1825 DOWNS DR,ERIE,Pennsylvania,16509,-80.081163,42.052757,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2287,2501 W STATE ST,NEW CASTLE,Pennsylvania,16101,-80.393161,41.011532,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2420,100 SARA WAY,BELLE VERNON,Pennsylvania,15012,-79.845781,40.137934,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2481,9300 STATE ROUTE 61,COAL TOWNSHIP,Pennsylvania,17866,-76.506458,40.788949,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2528,167 HOGAN BLVD,MILL HALL,Pennsylvania,17751,-77.477003,41.11627,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2535,500 TERRY RICH BLVD,SAINT CLAIR,Pennsylvania,17970,-76.192164,40.728989,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2540,63 PERKINS RD,CLARION,Pennsylvania,16214,-79.394704,41.189916,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2543,390 ROUTE 315 HWY,PITTSTON,Pennsylvania,18640,-75.761982,41.308633,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2597,10 KIMBERLY LN,CRANBERRY,Pennsylvania,16319,-79.718382,41.350453,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2664,21920 ROUTE #119,PUNXSUTAWNEY,Pennsylvania,15767,-78.978478,40.946271,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2888,100 NO LONDONDERRY SQUARE,PALMYRA,Pennsylvania,17078,-76.567628,40.319909,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #2909,961 E COLUMBUS AVE,CORRY,Pennsylvania,16407,-79.613915,41.932509,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #3228,6700 HOLLYWOOD BLVD,DELMONT,Pennsylvania,15626,-79.58896,40.40019,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #3253,108 WASHINGTON TOWNE BLVD N,EDINBORO,Pennsylvania,16412,-80.17291,41.877799,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #3281,5741 BUFFALO RD,HARBORCREEK,Pennsylvania,16421,-79.969984,42.16059,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #3429,2901 MARKET ST,WARREN,Pennsylvania,16365,-79.149291,41.882014,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #3514,50 FOSTER BROOK BLVD,BRADFORD,Pennsylvania,16701,-78.612942,41.979221,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #4276,1325 MAIN,TAYLOR,Pennsylvania,18517,-75.7191686,41.3864224,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #5356,300 RESORT PLAZA DR,BLAIRSVILLE,Pennsylvania,15717,-79.226937,40.442852,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Walmart Store #5379,1450 MORRELL AVE,CONNELLSVILLE,Pennsylvania,15425,-79.603924,40.002699,4/13/2021,https://www.walmart.com/cp/1228302,,,,Yes,
Warren General Hospital,2 W Crescent Park,Warren,Pennsylvania,16365,-79.153283,41.843653,4/13/2021,,814-723-3300,200,4/9/2021,No,
WAYNE MEMORIAL HOSPITAL,601 Park Street,Honesdale,Pennsylvania,18431,-75.259883,41.576319,4/13/2021,https://www.wmh.org/covid-19-novel-coronavirus/,570-253-8197,500,4/9/2021,No,
Wegmans Pharmacy #036,1405 Main St.,Warrington,PA,18976,-75.1339735,40.2444641,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #043,600 Commerce Drive,Collegeville,Pennsylvania,19426,-75.483759,40.165526,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #045,6416 Carlisle Pike,Mechanicsburg,PA,17050,-77.007478,40.24676,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #046,50 Foundry Way,Malvern,PA,19355,-75.521582,40.048688,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #048,One Village Dr.,King of Prussia,PA,19406,-75.374634,40.0934,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #050,1056 E. Lancaster Ave,Downingtown,PA,19335,-75.678348,40.018318,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #069,5028 West Ridge Rd.,Erie,PA,16506,-80.188738,42.068343,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #075,6143 Peach Street,Erie,PA,16509,-80.093591,42.061088,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #076,1315 Cold Spring Road,Scranton,Pennsylvania,18508,-75.659866,41.439243,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #077,220 Highland Park Blvd.,Wilkes-Barre,PA,18702,-75.861379,41.23466,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #078,201 William Street,Williamsport,Pennsylvania,17701,-77.003451,41.237852,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #079,3900 Tilghman Street,Allentown,PA,18104,-75.540388,40.594111,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #094,3791 Easton-Nazareth Highway,Easton,PA,18045,-75.287031,40.7159,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #097,5000 Wegmans Drive,Bethlehem (Part-Lehigh),Pennsylvania,18017,-75.387114,40.665191,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #098,345 Colonnade Blvd.,State College,Pennsylvania,16803,-77.906416,40.810933,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #104,500 Montgomery Mall,North Wales,PA,19454,-75.245322,40.232374,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #126,100 Applied Bank Blvd.,Glen Mills,PA,19342,-75.542,39.877435,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Wegmans Pharmacy #135,2000 Crossings Blvd,Lancaster,Pennsylvania,17601,-76.341198,40.058504,4/13/2021,https://www.wegmans.com/pharmacy/,,,,Yes,
Weis Markets # 227,431 Dublin Pike,Perkasie,Pennsylvania,18944,-75.252019,40.402505,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,215-249-1440,,,Yes,
Weis Pharmacy #135,112 Atlantic Avenue,Dingmans Ferry,Pennsylvania,18328,-74.942561,41.245434,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-10,140 Continental Blvd,Danville,Pennsylvania,17821,-76.616059,40.9659113,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-104,2065 Springwood Rd,York,PA,17403,-76.690922,39.938428,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-106,589 PA SR 590,Hamlin,Pennsylvania,18427,-75.357952,41.37054,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-118,501 N. Centre Street,Philipsburg,PA,16866,-78.22405,40.900592,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-125,1195 Lowther Road,Camp Hill,PA,17011,-76.896555,40.234897,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-127,4300 Linglestown Road,Harrisburg,Pennsylvania,17112,-76.825854,40.336115,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-131,3885 Union Deposit Road,Harrisburg,PA,17109,-76.824596,40.278212,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-132,3369 Route 100,Macungie,PA,18062,-75.563153,40.518704,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-133,2600 Willow St. Pike N,Willow Street,Pennsylvania,17584,-76.274271,39.97525,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-137,110 Rolling Ridge Drive,State College,PA,16801,-77.829191,40.785488,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-138,1400 Stoney Battery Road,Lancaster,Pennsylvania,17601,-76.410883,40.065192,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-14,1440 Allegheny Street,Jersey Shore,PA,17740,-77.276318,41.20127,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-142,1500 N CEDAR CREST BLVD,Allentown,Pennsylvania,18104,-75.532824,40.612135,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-144,5580 Crawford Drive,Bethlehem (Part-Northampton),Pennsylvania,18017,-75.38905,40.67354,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-148,1651 E. Cumberland Street,Lebanon,PA,17042,-76.382338,40.349695,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-151,Rte 209 & E. Weir Lake Road,Brodheadsville,PA,18322,-75.398492,40.921612,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-152,1 Weis Plaza,Nanticoke,PA,18634,-76.004063,41.207225,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-154,600 Hunter Hwy,Tunkhannock,Pennsylvania,18657,-75.948447,41.528968,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-155,3236 Route 940,Mount Pocono,PA,18344,-75.374604,41.121871,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-156,70 Phoenix Street,Duryea,PA,18642,-75.773309,41.34754,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-158,695 North Courtland Street,East Stroudsburg,PA,18301,-75.182608,41.01792,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-159,1070 N. Ninth Street,Stroudsburg,PA,18360,-75.220059,40.988692,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-16,860 Carlisle Street,Hanover,PA,17331,-76.991653,39.812688,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-164,1321 Blue Valley Drive,Pen Argyl,Pennsylvania,18072,-75.236372,40.872981,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-166,Route 611 Tannersville Plaza RR1 400,Tannersville,Pennsylvania,18372,-75.322872,41.0514121,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-168,3825 Sullivan Trail,Easton,PA,18040,-75.240936,40.743502,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-169,3011 William Penn Hwy,Easton,PA,18045,-75.261307,40.67685,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-17,1700-A Fruitville Pike,Lancaster,PA,17601,-76.31619,40.068084,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-170,1199 Texas Palmyra Hwy Ste N,Honesdale,PA,18431,-75.225892,41.553404,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-173,693 Lombard Road,Red Lion,PA,17356,-76.630549,39.91541,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-175,1112 W Wyomissing Blvd,Reading,Pennsylvania,19609,-75.993117,40.315036,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-176,4521 William Penn Hwy,Mifflintown,PA,17059,-77.385032,40.55805,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-177,1272 East Penn Street,Muncy,PA,17756,-76.761027,41.210791,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-181,552 State St,Hamburg,Pennsylvania,19526,-75.980221,40.556078,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-182,5020 Route 873,Schnecksville,PA,18078,-75.613901,40.676068,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-184,61 King's Plaza,Oley,PA,19547,-75.793824,40.38766,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-187,170 Buckaroo Lane,Bellefonte,PA,16823,-77.737684,40.913172,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-188,7801 GLENLIVET WEST DR,Fogelsville,Pennsylvania,18051,-75.6546546,40.5972965,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-19,1571 Route 209,Millersburg,Pennsylvania,17061,-76.922857,40.539761,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-190,1020 Northern Blvd,Clarks Summit,PA,18411,-75.691742,41.483928,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-191,5360 Lincoln Hwy,Gap,Pennsylvania,17527,-76.017677,39.991548,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-192,725 Columbia Blvd.,Bloomsburg,PA,17815,-76.444359,41.002524,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-195,365 S. Cedar Crest Blvd,Allentown,PA,18103,-75.522227,40.582474,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-197,65 Meadow Green Drive,Mifflinburg,PA,17844,-77.03143,40.924573,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-198,11798 Route 6,Wellsboro,PA,16901,-77.2678,41.743836,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-199,2150 Bumble Bee Hollow Road,Mechanicsburg,PA,17055,-76.98566,40.175499,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-20,316 Walnut Street,Newport,PA,17074,-77.13331,40.478211,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-200,30 Primrose Lane,East Berlin,PA,17316,-76.980352,39.925138,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-203,6 Millbrook Plaza,Mill Hall,PA,17751,-77.476949,41.116333,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-205,2 Anthra Plaza,Coal Township,PA,17866,-76.564681,40.786651,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-22,313-337 W. Bald Eagle Street,Lock Haven,PA,17745,-77.4329508,41.1602593,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-225,4525 Valley Rd,Enola,PA,17025,-76.9507662,40.2924764,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-226,719 Route 522,Selinsgrove,PA,17870,-76.864674,40.810261,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-231,200 W. Ridge Pike,Conshohocken,PA,19428,-75.288619,40.094608,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-232,73 Old Dublin Pike,Doylestown,PA,18901,-75.132695,40.323339,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-233,25 W. Germantown Pike,Norristown,PA,19401,-75.313893,40.142842,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-237,2100 County Line Road,Huntingdon Valley,PA,19006,-75.071722,40.171142,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-240,1424 Baltimore Street,Hanover,Pennsylvania,17331,-76.960294,39.77259,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-29,800 S. 12th Street,Lebanon,Pennsylvania,17042,-76.428582,40.327999,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-30,611-619 Fifteenth Street,Huntingdon,PA,16652,-78.014162,40.496637,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-31,6901 Westbranch Highway,Lewisburg,PA,17837,-76.889704,40.974249,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-35,224 N. Logan Blvd,Burnham,PA,17009,-77.569616,40.631424,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-36,1100 North 4th Street,Sunbury,Pennsylvania,17801,-76.784683,40.873055,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-37,801 N Loyalsock Ave,Montoursville,Pennsylvania,17754,-76.918045,41.258692,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-38,1075 West King Street,Shippensburg,PA,17257,-77.532839,40.044231,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-39,3644 MacArthur Road,Whitehall,PA,18052,-75.511315,40.664025,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-4,339 W. Walnut Street,Shamokin,PA,17872,-76.561126,40.789922,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-41,1204 Millersville Pike,Lancaster,PA,17603,-76.324798,40.028539,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-43,2160 White Street,York,PA,17404,-76.770668,39.963004,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-49,740 S. Broad Street,Lititz,PA,17543,-76.304375,40.142227,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-5,2400 E. Market Street,York,PA,17402,-76.680057,39.974137,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-50,2020 N. 13th Street,Reading,PA,19604,-75.911536,40.365437,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-51,1471 Martin Street,State College,PA,16803,-77.890684,40.804239,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-52,1916 Lycoming Creek Road,Williamsport,PA,17701,-77.043482,41.255265,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-55,1603 Lincoln Highway East,Lancaster,PA,17602,-76.271647,40.037875,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-56,1056 Wayne Avenue,Chambersburg,PA,17201,-77.651638,39.912135,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-58,5140 Simpson Ferry Rd,Mechanicsburg,Pennsylvania,17050,-76.975597,40.21887,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-63,441 W. Main Street,Mount Joy,PA,17552,-76.49195,40.109113,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-64,601 Pleasant Valley Blvd,Altoona,PA,16602,-78.380468,40.511638,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-67,1130 Mae Street,Hummelstown,PA,17036,-76.686343,40.271134,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-68,100 Weis Ln,Hazleton,Pennsylvania,18202,-76.003758,40.965946,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-7,553-555 Mahoning Street,Milton,PA,17847,-76.844837,41.011585,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-71,1800 Roosevelt Ave,York,Pennsylvania,17408,-76.767454,39.984559,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-72,500 Pottsville Park Plaza,Pottsville,PA,17901,-76.18442,40.698517,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-74,2525 Memorial Hwy,Dallas,PA,18612,-75.959317,41.334355,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-76,1220 Chestnut Street,Emmaus,PA,18049,-75.507897,40.528012,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-78,15260 KUTZTOWN RD,Kutztown,Pennsylvania,19530,-75.765671,40.528419,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-79,331 N. Reading Road,Ephrata,PA,17522,-76.176113,40.192039,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-8,1105 Chestnut Street,Berwick,Pennsylvania,18603,-76.236194,41.063424,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-80,1629 S. Market Street,Elizabethtown,PA,17022,-76.60503,40.159978,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-88,1643 Manheim Pike,Lancaster,PA,17601,-76.341326,40.082506,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-9,305 River Avenue,Williamsport,PA,17701,-76.981242,41.249751,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-91,237 S. Mountain Blvd,Mountain Top,PA,18707,-75.899452,41.144911,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-92,2850 Carlisle Road,Dover,PA,17315,-76.813887,39.981777,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
Weis Pharmacy-94,901 E. Main St.,Palmyra,PA,17078,-76.584155,40.313245,4/13/2021,https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/,,,,Yes,
